autobus_autocars_critair,autobus_autocars_horaires,date_debut,deux_rm_critair,deux_rm_horaires,gid,id,name,objectid,one_way,osm_id,pl_critair,pl_horaires,ref,url_arrete,url_site,vp_critair,vp_horaires,vul_critair,vul_horaires,zfe_derogation,publisher_forme_juridique,publisher_nom,publisher_siren,publisher_zfe_id,OBJECTID,Shape_Length,date_fin,url_site_information,SHAPE_Length,geo_point_2d,proprietaire_vehicule
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-179,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,179.0,0.00036235881791374624,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-180,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,180.0,0.001406755705197869,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-181,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,181.0,0.0005167555445859483,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-182,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,182.0,0.0008630934100469266,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-183,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,183.0,0.000804715413044881,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-184,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,184.0,0.0002353557937331172,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-185,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,185.0,0.0007913693033919494,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-186,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,186.0,0.0004480320339505595,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-187,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,187.0,0.0012264490970318614,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-188,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,188.0,0.0005960796540048063,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-189,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,189.0,0.001083273620491981,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-190,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,190.0,0.0009078773592156907,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-191,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,191.0,0.0008167759601993261,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-192,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,192.0,0.000868953080914479,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-193,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,193.0,0.0008184931372545992,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-194,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,194.0,0.00016949922191681631,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-195,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,195.0,0.0003803805838576585,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-196,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,196.0,0.0005782603844398531,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-197,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,197.0,0.0004091074514230974,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-198,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,198.0,0.00025547051299680735,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-199,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,199.0,0.0016249221387852667,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-200,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,200.0,0.0011293088263028873,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-201,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,201.0,0.0007062451930820877,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-202,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,202.0,0.00025228689271937163,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-203,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,203.0,0.0005061488748203042,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-204,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,204.0,0.002331547647358408,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-205,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,205.0,5.77588160999235e-05,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-206,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,206.0,0.0006983609584618551,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-207,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,207.0,0.0014208462674789556,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-208,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,208.0,0.0006580045300490611,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-209,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,209.0,0.0025694930323413405,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-210,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,210.0,0.00022845580746980626,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-211,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,211.0,0.0009476657031954442,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-212,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,212.0,0.000266870770257305,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-213,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,213.0,0.00022613833358252816,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-214,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,214.0,0.0007028633126672382,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-215,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,215.0,0.0005994348251365846,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-216,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,216.0,0.001056938799377646,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-217,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,217.0,0.001209670928407498,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-218,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,218.0,0.00015740734593389598,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-219,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,219.0,0.0008969704151120598,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-220,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,220.0,0.0004919076870468253,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-221,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,221.0,0.00031542998877852145,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-222,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,223.0,0.00044596155400643885,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-223,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,224.0,0.0005996707388788756,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
V5,24/7,2022-01-31,,<Nul>,,200030195-ZFE-224,,,,,V5,24/7,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,,,,Métropole,Métropole Nice Côte d'Azur,200030195,NICE,225.0,0.0008807576594267653,2022-12-31,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,,,<Nul>
