date,station_id,station_name,station_env,station_influence,no2_ug_m3,lat,lon,zone
2022-04-27,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2022-04-28,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2022-04-29,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2022-04-30,FR15018,Voiron Urbain,Urbaine,Fond,7.5,45.360176,5.589419,GRENOBLE
2022-05-01,FR15018,Voiron Urbain,Urbaine,Fond,6.3,45.360176,5.589419,GRENOBLE
2022-05-02,FR15018,Voiron Urbain,Urbaine,Fond,9.7,45.360176,5.589419,GRENOBLE
2022-05-03,FR15018,Voiron Urbain,Urbaine,Fond,12.0,45.360176,5.589419,GRENOBLE
2022-05-04,FR15018,Voiron Urbain,Urbaine,Fond,9.2,45.360176,5.589419,GRENOBLE
2022-05-05,FR15018,Voiron Urbain,Urbaine,Fond,12.0,45.360176,5.589419,GRENOBLE
2022-05-06,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2022-05-07,FR15018,Voiron Urbain,Urbaine,Fond,8.6,45.360176,5.589419,GRENOBLE
2022-05-08,FR15018,Voiron Urbain,Urbaine,Fond,9.3,45.360176,5.589419,GRENOBLE
2022-05-09,FR15018,Voiron Urbain,Urbaine,Fond,9.7,45.360176,5.589419,GRENOBLE
2022-05-10,FR15018,Voiron Urbain,Urbaine,Fond,12.0,45.360176,5.589419,GRENOBLE
2022-05-11,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2022-05-12,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2022-05-13,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2022-05-14,FR15018,Voiron Urbain,Urbaine,Fond,7.7,45.360176,5.589419,GRENOBLE
2022-05-15,FR15018,Voiron Urbain,Urbaine,Fond,6.0,45.360176,5.589419,GRENOBLE
2022-05-16,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2022-05-17,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2022-05-18,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2022-05-19,FR15018,Voiron Urbain,Urbaine,Fond,8.2,45.360176,5.589419,GRENOBLE
2022-05-20,FR15018,Voiron Urbain,Urbaine,Fond,13.0,45.360176,5.589419,GRENOBLE
2022-05-21,FR15018,Voiron Urbain,Urbaine,Fond,9.4,45.360176,5.589419,GRENOBLE
2022-05-22,FR15018,Voiron Urbain,Urbaine,Fond,8.5,45.360176,5.589419,GRENOBLE
2022-05-23,FR15018,Voiron Urbain,Urbaine,Fond,6.7,45.360176,5.589419,GRENOBLE
2022-05-24,FR15018,Voiron Urbain,Urbaine,Fond,8.1,45.360176,5.589419,GRENOBLE
2022-05-25,FR15018,Voiron Urbain,Urbaine,Fond,6.9,45.360176,5.589419,GRENOBLE
2022-05-26,FR15018,Voiron Urbain,Urbaine,Fond,6.1,45.360176,5.589419,GRENOBLE
2022-05-27,FR15018,Voiron Urbain,Urbaine,Fond,6.4,45.360176,5.589419,GRENOBLE
2022-05-28,FR15018,Voiron Urbain,Urbaine,Fond,5.4,45.360176,5.589419,GRENOBLE
2022-05-29,FR15018,Voiron Urbain,Urbaine,Fond,5.8,45.360176,5.589419,GRENOBLE
2022-05-30,FR15018,Voiron Urbain,Urbaine,Fond,8.6,45.360176,5.589419,GRENOBLE
2022-05-31,FR15018,Voiron Urbain,Urbaine,Fond,15.0,45.360176,5.589419,GRENOBLE
2022-06-01,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2022-06-02,FR15018,Voiron Urbain,Urbaine,Fond,12.0,45.360176,5.589419,GRENOBLE
2022-06-03,FR15018,Voiron Urbain,Urbaine,Fond,17.0,45.360176,5.589419,GRENOBLE
2022-06-04,FR15018,Voiron Urbain,Urbaine,Fond,8.9,45.360176,5.589419,GRENOBLE
2022-06-05,FR15018,Voiron Urbain,Urbaine,Fond,6.9,45.360176,5.589419,GRENOBLE
2022-06-06,FR15018,Voiron Urbain,Urbaine,Fond,6.0,45.360176,5.589419,GRENOBLE
2022-06-07,FR15018,Voiron Urbain,Urbaine,Fond,6.8,45.360176,5.589419,GRENOBLE
2022-06-08,FR15018,Voiron Urbain,Urbaine,Fond,9.5,45.360176,5.589419,GRENOBLE
2022-06-09,FR15018,Voiron Urbain,Urbaine,Fond,7.0,45.360176,5.589419,GRENOBLE
2022-06-10,FR15018,Voiron Urbain,Urbaine,Fond,8.2,45.360176,5.589419,GRENOBLE
2022-06-11,FR15018,Voiron Urbain,Urbaine,Fond,9.4,45.360176,5.589419,GRENOBLE
2022-06-12,FR15018,Voiron Urbain,Urbaine,Fond,7.8,45.360176,5.589419,GRENOBLE
2022-06-13,FR15018,Voiron Urbain,Urbaine,Fond,8.5,45.360176,5.589419,GRENOBLE
2022-06-14,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2022-06-15,FR15018,Voiron Urbain,Urbaine,Fond,14.0,45.360176,5.589419,GRENOBLE
2022-06-16,FR15018,Voiron Urbain,Urbaine,Fond,12.0,45.360176,5.589419,GRENOBLE
2022-06-17,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2022-06-18,FR15018,Voiron Urbain,Urbaine,Fond,8.4,45.360176,5.589419,GRENOBLE
2022-06-19,FR15018,Voiron Urbain,Urbaine,Fond,6.6,45.360176,5.589419,GRENOBLE
2022-06-20,FR15018,Voiron Urbain,Urbaine,Fond,8.6,45.360176,5.589419,GRENOBLE
2022-06-21,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2022-06-22,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2022-06-23,FR15018,Voiron Urbain,Urbaine,Fond,7.9,45.360176,5.589419,GRENOBLE
2022-06-24,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2022-06-25,FR15018,Voiron Urbain,Urbaine,Fond,5.9,45.360176,5.589419,GRENOBLE
2022-06-26,FR15018,Voiron Urbain,Urbaine,Fond,5.1,45.360176,5.589419,GRENOBLE
2022-06-27,FR15018,Voiron Urbain,Urbaine,Fond,6.1,45.360176,5.589419,GRENOBLE
2022-06-28,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2022-06-29,FR15018,Voiron Urbain,Urbaine,Fond,8.6,45.360176,5.589419,GRENOBLE
2022-06-30,FR15018,Voiron Urbain,Urbaine,Fond,8.9,45.360176,5.589419,GRENOBLE
2022-07-06,FR15018,Voiron Urbain,Urbaine,Fond,4.1,45.360176,5.589419,GRENOBLE
2022-07-07,FR15018,Voiron Urbain,Urbaine,Fond,4.4,45.360176,5.589419,GRENOBLE
2022-07-08,FR15018,Voiron Urbain,Urbaine,Fond,4.8,45.360176,5.589419,GRENOBLE
2022-07-09,FR15018,Voiron Urbain,Urbaine,Fond,5.5,45.360176,5.589419,GRENOBLE
2022-07-10,FR15018,Voiron Urbain,Urbaine,Fond,3.7,45.360176,5.589419,GRENOBLE
2022-07-11,FR15018,Voiron Urbain,Urbaine,Fond,4.6,45.360176,5.589419,GRENOBLE
2022-07-12,FR15018,Voiron Urbain,Urbaine,Fond,5.7,45.360176,5.589419,GRENOBLE
2022-07-13,FR15018,Voiron Urbain,Urbaine,Fond,7.3,45.360176,5.589419,GRENOBLE
2022-07-14,FR15018,Voiron Urbain,Urbaine,Fond,5.6,45.360176,5.589419,GRENOBLE
2022-07-15,FR15018,Voiron Urbain,Urbaine,Fond,5.9,45.360176,5.589419,GRENOBLE
2022-07-16,FR15018,Voiron Urbain,Urbaine,Fond,5.2,45.360176,5.589419,GRENOBLE
2022-07-17,FR15018,Voiron Urbain,Urbaine,Fond,4.7,45.360176,5.589419,GRENOBLE
2022-07-18,FR15018,Voiron Urbain,Urbaine,Fond,7.6,45.360176,5.589419,GRENOBLE
2022-07-19,FR15018,Voiron Urbain,Urbaine,Fond,7.8,45.360176,5.589419,GRENOBLE
2022-07-20,FR15018,Voiron Urbain,Urbaine,Fond,5.4,45.360176,5.589419,GRENOBLE
2022-07-21,FR15018,Voiron Urbain,Urbaine,Fond,3.8,45.360176,5.589419,GRENOBLE
2022-07-22,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2022-07-25,FR15018,Voiron Urbain,Urbaine,Fond,6.1,45.360176,5.589419,GRENOBLE
2022-07-26,FR15018,Voiron Urbain,Urbaine,Fond,2.3,45.360176,5.589419,GRENOBLE
2022-07-27,FR15018,Voiron Urbain,Urbaine,Fond,5.1,45.360176,5.589419,GRENOBLE
2022-07-28,FR15018,Voiron Urbain,Urbaine,Fond,9.6,45.360176,5.589419,GRENOBLE
2022-07-29,FR15018,Voiron Urbain,Urbaine,Fond,14.0,45.360176,5.589419,GRENOBLE
2022-07-30,FR15018,Voiron Urbain,Urbaine,Fond,8.7,45.360176,5.589419,GRENOBLE
2022-07-31,FR15018,Voiron Urbain,Urbaine,Fond,5.6,45.360176,5.589419,GRENOBLE
2022-08-01,FR15018,Voiron Urbain,Urbaine,Fond,5.8,45.360176,5.589419,GRENOBLE
2022-08-02,FR15018,Voiron Urbain,Urbaine,Fond,6.0,45.360176,5.589419,GRENOBLE
2022-08-03,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2022-08-04,FR15018,Voiron Urbain,Urbaine,Fond,9.8,45.360176,5.589419,GRENOBLE
2022-08-05,FR15018,Voiron Urbain,Urbaine,Fond,9.2,45.360176,5.589419,GRENOBLE
2022-08-06,FR15018,Voiron Urbain,Urbaine,Fond,6.5,45.360176,5.589419,GRENOBLE
2022-08-07,FR15018,Voiron Urbain,Urbaine,Fond,3.3,45.360176,5.589419,GRENOBLE
2022-08-08,FR15018,Voiron Urbain,Urbaine,Fond,4.9,45.360176,5.589419,GRENOBLE
2022-08-09,FR15018,Voiron Urbain,Urbaine,Fond,7.0,45.360176,5.589419,GRENOBLE
2022-08-10,FR15018,Voiron Urbain,Urbaine,Fond,6.0,45.360176,5.589419,GRENOBLE
2022-08-11,FR15018,Voiron Urbain,Urbaine,Fond,9.5,45.360176,5.589419,GRENOBLE
2022-08-12,FR15018,Voiron Urbain,Urbaine,Fond,9.1,45.360176,5.589419,GRENOBLE
2022-08-13,FR15018,Voiron Urbain,Urbaine,Fond,7.3,45.360176,5.589419,GRENOBLE
2022-08-14,FR15018,Voiron Urbain,Urbaine,Fond,9.0,45.360176,5.589419,GRENOBLE
2022-08-15,FR15018,Voiron Urbain,Urbaine,Fond,6.4,45.360176,5.589419,GRENOBLE
2022-08-16,FR15018,Voiron Urbain,Urbaine,Fond,9.6,45.360176,5.589419,GRENOBLE
2022-08-17,FR15018,Voiron Urbain,Urbaine,Fond,6.4,45.360176,5.589419,GRENOBLE
2022-08-18,FR15018,Voiron Urbain,Urbaine,Fond,5.7,45.360176,5.589419,GRENOBLE
2022-08-19,FR15018,Voiron Urbain,Urbaine,Fond,6.3,45.360176,5.589419,GRENOBLE
2022-08-20,FR15018,Voiron Urbain,Urbaine,Fond,5.1,45.360176,5.589419,GRENOBLE
2022-08-21,FR15018,Voiron Urbain,Urbaine,Fond,5.4,45.360176,5.589419,GRENOBLE
2022-08-22,FR15018,Voiron Urbain,Urbaine,Fond,9.1,45.360176,5.589419,GRENOBLE
2022-08-23,FR15018,Voiron Urbain,Urbaine,Fond,6.7,45.360176,5.589419,GRENOBLE
2022-08-24,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2022-08-25,FR15018,Voiron Urbain,Urbaine,Fond,8.8,45.360176,5.589419,GRENOBLE
2022-08-26,FR15018,Voiron Urbain,Urbaine,Fond,7.4,45.360176,5.589419,GRENOBLE
2022-08-27,FR15018,Voiron Urbain,Urbaine,Fond,6.4,45.360176,5.589419,GRENOBLE
2022-08-28,FR15018,Voiron Urbain,Urbaine,Fond,6.3,45.360176,5.589419,GRENOBLE
2022-08-29,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2022-08-30,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2022-08-31,FR15018,Voiron Urbain,Urbaine,Fond,6.9,45.360176,5.589419,GRENOBLE
2022-09-01,FR15018,Voiron Urbain,Urbaine,Fond,7.5,45.360176,5.589419,GRENOBLE
2022-09-02,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2022-09-03,FR15018,Voiron Urbain,Urbaine,Fond,5.9,45.360176,5.589419,GRENOBLE
2022-09-04,FR15018,Voiron Urbain,Urbaine,Fond,4.5,45.360176,5.589419,GRENOBLE
2022-09-05,FR15018,Voiron Urbain,Urbaine,Fond,9.0,45.360176,5.589419,GRENOBLE
2022-09-06,FR15018,Voiron Urbain,Urbaine,Fond,7.8,45.360176,5.589419,GRENOBLE
2022-09-07,FR15018,Voiron Urbain,Urbaine,Fond,9.2,45.360176,5.589419,GRENOBLE
2022-09-08,FR15018,Voiron Urbain,Urbaine,Fond,6.8,45.360176,5.589419,GRENOBLE
2022-09-09,FR15018,Voiron Urbain,Urbaine,Fond,7.5,45.360176,5.589419,GRENOBLE
2022-09-10,FR15018,Voiron Urbain,Urbaine,Fond,6.0,45.360176,5.589419,GRENOBLE
2022-09-11,FR15018,Voiron Urbain,Urbaine,Fond,5.5,45.360176,5.589419,GRENOBLE
2022-09-12,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2022-09-13,FR15018,Voiron Urbain,Urbaine,Fond,12.0,45.360176,5.589419,GRENOBLE
2022-09-14,FR15018,Voiron Urbain,Urbaine,Fond,7.6,45.360176,5.589419,GRENOBLE
2022-09-15,FR15018,Voiron Urbain,Urbaine,Fond,8.5,45.360176,5.589419,GRENOBLE
2022-09-16,FR15018,Voiron Urbain,Urbaine,Fond,7.6,45.360176,5.589419,GRENOBLE
2022-09-17,FR15018,Voiron Urbain,Urbaine,Fond,3.4,45.360176,5.589419,GRENOBLE
2022-09-18,FR15018,Voiron Urbain,Urbaine,Fond,4.2,45.360176,5.589419,GRENOBLE
2022-09-19,FR15018,Voiron Urbain,Urbaine,Fond,8.5,45.360176,5.589419,GRENOBLE
2022-09-20,FR15018,Voiron Urbain,Urbaine,Fond,9.5,45.360176,5.589419,GRENOBLE
2022-09-21,FR15018,Voiron Urbain,Urbaine,Fond,9.9,45.360176,5.589419,GRENOBLE
2022-09-22,FR15018,Voiron Urbain,Urbaine,Fond,12.0,45.360176,5.589419,GRENOBLE
2022-09-23,FR15018,Voiron Urbain,Urbaine,Fond,15.0,45.360176,5.589419,GRENOBLE
2022-09-24,FR15018,Voiron Urbain,Urbaine,Fond,8.1,45.360176,5.589419,GRENOBLE
2022-09-25,FR15018,Voiron Urbain,Urbaine,Fond,5.1,45.360176,5.589419,GRENOBLE
2022-09-26,FR15018,Voiron Urbain,Urbaine,Fond,9.7,45.360176,5.589419,GRENOBLE
2022-09-27,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2022-09-28,FR15018,Voiron Urbain,Urbaine,Fond,13.0,45.360176,5.589419,GRENOBLE
2022-09-29,FR15018,Voiron Urbain,Urbaine,Fond,9.3,45.360176,5.589419,GRENOBLE
2022-09-30,FR15018,Voiron Urbain,Urbaine,Fond,12.0,45.360176,5.589419,GRENOBLE
2022-10-01,FR15018,Voiron Urbain,Urbaine,Fond,13.0,45.360176,5.589419,GRENOBLE
2022-10-02,FR15018,Voiron Urbain,Urbaine,Fond,7.2,45.360176,5.589419,GRENOBLE
2022-10-03,FR15018,Voiron Urbain,Urbaine,Fond,6.6,45.360176,5.589419,GRENOBLE
2022-10-04,FR15018,Voiron Urbain,Urbaine,Fond,12.0,45.360176,5.589419,GRENOBLE
2022-10-05,FR15018,Voiron Urbain,Urbaine,Fond,12.0,45.360176,5.589419,GRENOBLE
2022-10-06,FR15018,Voiron Urbain,Urbaine,Fond,9.4,45.360176,5.589419,GRENOBLE
2022-10-07,FR15018,Voiron Urbain,Urbaine,Fond,14.0,45.360176,5.589419,GRENOBLE
2022-10-08,FR15018,Voiron Urbain,Urbaine,Fond,9.1,45.360176,5.589419,GRENOBLE
2022-10-09,FR15018,Voiron Urbain,Urbaine,Fond,7.7,45.360176,5.589419,GRENOBLE
2022-10-10,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2022-10-11,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2022-10-12,FR15018,Voiron Urbain,Urbaine,Fond,10.0,45.360176,5.589419,GRENOBLE
2022-10-13,FR15018,Voiron Urbain,Urbaine,Fond,16.0,45.360176,5.589419,GRENOBLE
2022-10-14,FR15018,Voiron Urbain,Urbaine,Fond,16.0,45.360176,5.589419,GRENOBLE
2022-10-15,FR15018,Voiron Urbain,Urbaine,Fond,14.0,45.360176,5.589419,GRENOBLE
2022-10-16,FR15018,Voiron Urbain,Urbaine,Fond,9.8,45.360176,5.589419,GRENOBLE
2022-10-17,FR15018,Voiron Urbain,Urbaine,Fond,12.0,45.360176,5.589419,GRENOBLE
2022-10-18,FR15018,Voiron Urbain,Urbaine,Fond,16.0,45.360176,5.589419,GRENOBLE
2022-10-19,FR15018,Voiron Urbain,Urbaine,Fond,16.0,45.360176,5.589419,GRENOBLE
2022-10-20,FR15018,Voiron Urbain,Urbaine,Fond,21.0,45.360176,5.589419,GRENOBLE
2022-10-21,FR15018,Voiron Urbain,Urbaine,Fond,15.0,45.360176,5.589419,GRENOBLE
2022-10-22,FR15018,Voiron Urbain,Urbaine,Fond,12.0,45.360176,5.589419,GRENOBLE
2022-10-23,FR15018,Voiron Urbain,Urbaine,Fond,13.0,45.360176,5.589419,GRENOBLE
2022-10-24,FR15018,Voiron Urbain,Urbaine,Fond,12.0,45.360176,5.589419,GRENOBLE
2022-10-25,FR15018,Voiron Urbain,Urbaine,Fond,17.0,45.360176,5.589419,GRENOBLE
2022-10-26,FR15018,Voiron Urbain,Urbaine,Fond,19.0,45.360176,5.589419,GRENOBLE
2022-10-27,FR15018,Voiron Urbain,Urbaine,Fond,21.0,45.360176,5.589419,GRENOBLE
2022-10-28,FR15018,Voiron Urbain,Urbaine,Fond,22.0,45.360176,5.589419,GRENOBLE
2022-10-29,FR15018,Voiron Urbain,Urbaine,Fond,19.0,45.360176,5.589419,GRENOBLE
2022-10-30,FR15018,Voiron Urbain,Urbaine,Fond,14.0,45.360176,5.589419,GRENOBLE
2022-10-31,FR15018,Voiron Urbain,Urbaine,Fond,18.0,45.360176,5.589419,GRENOBLE
2022-11-01,FR15018,Voiron Urbain,Urbaine,Fond,8.8,45.360176,5.589419,GRENOBLE
2022-11-02,FR15018,Voiron Urbain,Urbaine,Fond,14.0,45.360176,5.589419,GRENOBLE
2022-11-03,FR15018,Voiron Urbain,Urbaine,Fond,19.0,45.360176,5.589419,GRENOBLE
2022-11-04,FR15018,Voiron Urbain,Urbaine,Fond,13.0,45.360176,5.589419,GRENOBLE
2022-11-05,FR15018,Voiron Urbain,Urbaine,Fond,9.4,45.360176,5.589419,GRENOBLE
2022-11-06,FR15018,Voiron Urbain,Urbaine,Fond,15.0,45.360176,5.589419,GRENOBLE
2022-11-07,FR15018,Voiron Urbain,Urbaine,Fond,26.0,45.360176,5.589419,GRENOBLE
2022-11-08,FR15018,Voiron Urbain,Urbaine,Fond,32.0,45.360176,5.589419,GRENOBLE
2022-11-09,FR15018,Voiron Urbain,Urbaine,Fond,22.0,45.360176,5.589419,GRENOBLE
2022-11-10,FR15018,Voiron Urbain,Urbaine,Fond,17.0,45.360176,5.589419,GRENOBLE
2022-11-11,FR15018,Voiron Urbain,Urbaine,Fond,17.0,45.360176,5.589419,GRENOBLE
2022-11-12,FR15018,Voiron Urbain,Urbaine,Fond,20.0,45.360176,5.589419,GRENOBLE
2022-11-13,FR15018,Voiron Urbain,Urbaine,Fond,17.0,45.360176,5.589419,GRENOBLE
2022-11-14,FR15018,Voiron Urbain,Urbaine,Fond,25.0,45.360176,5.589419,GRENOBLE
2022-11-15,FR15018,Voiron Urbain,Urbaine,Fond,20.0,45.360176,5.589419,GRENOBLE
2022-11-16,FR15018,Voiron Urbain,Urbaine,Fond,22.0,45.360176,5.589419,GRENOBLE
2022-11-17,FR15018,Voiron Urbain,Urbaine,Fond,21.0,45.360176,5.589419,GRENOBLE
2022-11-18,FR15018,Voiron Urbain,Urbaine,Fond,19.0,45.360176,5.589419,GRENOBLE
2022-11-19,FR15018,Voiron Urbain,Urbaine,Fond,7.9,45.360176,5.589419,GRENOBLE
2022-11-20,FR15018,Voiron Urbain,Urbaine,Fond,8.7,45.360176,5.589419,GRENOBLE
2022-11-21,FR15018,Voiron Urbain,Urbaine,Fond,14.0,45.360176,5.589419,GRENOBLE
2022-11-22,FR15018,Voiron Urbain,Urbaine,Fond,22.0,45.360176,5.589419,GRENOBLE
2022-11-23,FR15018,Voiron Urbain,Urbaine,Fond,24.0,45.360176,5.589419,GRENOBLE
2022-11-24,FR15018,Voiron Urbain,Urbaine,Fond,23.0,45.360176,5.589419,GRENOBLE
2022-11-25,FR15018,Voiron Urbain,Urbaine,Fond,23.0,45.360176,5.589419,GRENOBLE
2022-11-26,FR15018,Voiron Urbain,Urbaine,Fond,12.0,45.360176,5.589419,GRENOBLE
2022-11-27,FR15018,Voiron Urbain,Urbaine,Fond,20.0,45.360176,5.589419,GRENOBLE
2022-11-28,FR15018,Voiron Urbain,Urbaine,Fond,32.0,45.360176,5.589419,GRENOBLE
2022-11-29,FR15018,Voiron Urbain,Urbaine,Fond,25.0,45.360176,5.589419,GRENOBLE
2022-11-30,FR15018,Voiron Urbain,Urbaine,Fond,25.0,45.360176,5.589419,GRENOBLE
2022-12-01,FR15018,Voiron Urbain,Urbaine,Fond,22.0,45.360176,5.589419,GRENOBLE
2022-12-02,FR15018,Voiron Urbain,Urbaine,Fond,16.0,45.360176,5.589419,GRENOBLE
2022-12-03,FR15018,Voiron Urbain,Urbaine,Fond,18.0,45.360176,5.589419,GRENOBLE
2022-12-04,FR15018,Voiron Urbain,Urbaine,Fond,20.0,45.360176,5.589419,GRENOBLE
2022-12-05,FR15018,Voiron Urbain,Urbaine,Fond,24.0,45.360176,5.589419,GRENOBLE
2022-12-06,FR15018,Voiron Urbain,Urbaine,Fond,18.0,45.360176,5.589419,GRENOBLE
2022-12-07,FR15018,Voiron Urbain,Urbaine,Fond,22.0,45.360176,5.589419,GRENOBLE
2022-12-08,FR15018,Voiron Urbain,Urbaine,Fond,26.0,45.360176,5.589419,GRENOBLE
2022-12-09,FR15018,Voiron Urbain,Urbaine,Fond,20.0,45.360176,5.589419,GRENOBLE
2022-12-10,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
2022-12-11,FR15018,Voiron Urbain,Urbaine,Fond,9.7,45.360176,5.589419,GRENOBLE
2022-12-12,FR15018,Voiron Urbain,Urbaine,Fond,22.0,45.360176,5.589419,GRENOBLE
2022-12-13,FR15018,Voiron Urbain,Urbaine,Fond,30.0,45.360176,5.589419,GRENOBLE
2022-12-14,FR15018,Voiron Urbain,Urbaine,Fond,37.0,45.360176,5.589419,GRENOBLE
2022-12-15,FR15018,Voiron Urbain,Urbaine,Fond,31.0,45.360176,5.589419,GRENOBLE
2022-12-16,FR15018,Voiron Urbain,Urbaine,Fond,21.0,45.360176,5.589419,GRENOBLE
2022-12-17,FR15018,Voiron Urbain,Urbaine,Fond,14.0,45.360176,5.589419,GRENOBLE
2022-12-18,FR15018,Voiron Urbain,Urbaine,Fond,22.0,45.360176,5.589419,GRENOBLE
2022-12-19,FR15018,Voiron Urbain,Urbaine,Fond,28.0,45.360176,5.589419,GRENOBLE
2022-12-20,FR15018,Voiron Urbain,Urbaine,Fond,21.0,45.360176,5.589419,GRENOBLE
2022-12-21,FR15018,Voiron Urbain,Urbaine,Fond,30.0,45.360176,5.589419,GRENOBLE
2022-12-22,FR15018,Voiron Urbain,Urbaine,Fond,24.0,45.360176,5.589419,GRENOBLE
2022-12-23,FR15018,Voiron Urbain,Urbaine,Fond,31.0,45.360176,5.589419,GRENOBLE
2022-12-24,FR15018,Voiron Urbain,Urbaine,Fond,20.0,45.360176,5.589419,GRENOBLE
2022-12-25,FR15018,Voiron Urbain,Urbaine,Fond,17.0,45.360176,5.589419,GRENOBLE
2022-12-26,FR15018,Voiron Urbain,Urbaine,Fond,24.0,45.360176,5.589419,GRENOBLE
2022-12-27,FR15018,Voiron Urbain,Urbaine,Fond,21.0,45.360176,5.589419,GRENOBLE
2022-12-28,FR15018,Voiron Urbain,Urbaine,Fond,24.0,45.360176,5.589419,GRENOBLE
2022-12-29,FR15018,Voiron Urbain,Urbaine,Fond,26.0,45.360176,5.589419,GRENOBLE
2022-12-30,FR15018,Voiron Urbain,Urbaine,Fond,25.0,45.360176,5.589419,GRENOBLE
2022-12-31,FR15018,Voiron Urbain,Urbaine,Fond,20.0,45.360176,5.589419,GRENOBLE
2023-01-01,FR15018,Voiron Urbain,Urbaine,Fond,20.0,45.360176,5.589419,GRENOBLE
2023-01-02,FR15018,Voiron Urbain,Urbaine,Fond,26.0,45.360176,5.589419,GRENOBLE
2023-01-03,FR15018,Voiron Urbain,Urbaine,Fond,16.0,45.360176,5.589419,GRENOBLE
2023-01-04,FR15018,Voiron Urbain,Urbaine,Fond,20.0,45.360176,5.589419,GRENOBLE
2023-01-05,FR15018,Voiron Urbain,Urbaine,Fond,16.0,45.360176,5.589419,GRENOBLE
2023-01-06,FR15018,Voiron Urbain,Urbaine,Fond,20.0,45.360176,5.589419,GRENOBLE
2023-01-07,FR15018,Voiron Urbain,Urbaine,Fond,19.0,45.360176,5.589419,GRENOBLE
2023-01-08,FR15018,Voiron Urbain,Urbaine,Fond,16.0,45.360176,5.589419,GRENOBLE
2023-01-09,FR15018,Voiron Urbain,Urbaine,Fond,25.0,45.360176,5.589419,GRENOBLE
2023-01-10,FR15018,Voiron Urbain,Urbaine,Fond,20.0,45.360176,5.589419,GRENOBLE
2023-01-11,FR15018,Voiron Urbain,Urbaine,Fond,29.0,45.360176,5.589419,GRENOBLE
2023-01-12,FR15018,Voiron Urbain,Urbaine,Fond,28.0,45.360176,5.589419,GRENOBLE
2023-01-13,FR15018,Voiron Urbain,Urbaine,Fond,29.0,45.360176,5.589419,GRENOBLE
2023-01-14,FR15018,Voiron Urbain,Urbaine,Fond,28.0,45.360176,5.589419,GRENOBLE
2023-01-15,FR15018,Voiron Urbain,Urbaine,Fond,21.0,45.360176,5.589419,GRENOBLE
2023-01-16,FR15018,Voiron Urbain,Urbaine,Fond,18.0,45.360176,5.589419,GRENOBLE
2023-01-17,FR15018,Voiron Urbain,Urbaine,Fond,24.0,45.360176,5.589419,GRENOBLE
2023-01-18,FR15018,Voiron Urbain,Urbaine,Fond,16.0,45.360176,5.589419,GRENOBLE
2023-01-19,FR15018,Voiron Urbain,Urbaine,Fond,19.0,45.360176,5.589419,GRENOBLE
2023-01-20,FR15018,Voiron Urbain,Urbaine,Fond,22.0,45.360176,5.589419,GRENOBLE
2023-01-21,FR15018,Voiron Urbain,Urbaine,Fond,11.0,45.360176,5.589419,GRENOBLE
